flight_id,flight_no,city_depart,city_arrive,scheduled_departure,scheduled_arrival,fl_month,flight_minute,model,class_available,seat_available,ticket_no,class_occupied,seat_occupied,ticket_price
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16A,5432376149   ,Economy,16A,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6C,5432376150   ,Economy,6C,6900.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4E,5432376153   ,Economy,4E,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18E,5432376156   ,Economy,18E,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12C,5432376161   ,Economy,12C,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17A,5432376163   ,Economy,17A,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16E,5432376178   ,Economy,16E,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9A,5432376180   ,Economy,9A,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5F,5432376182   ,Economy,5F,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4C,5432376185   ,Economy,4C,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10D,5432376189   ,Economy,10D,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12E,5432376206   ,Economy,12E,6300.00
136875,PG0480,Anapa,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14A,5432376215   ,Economy,14A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,2C,5432319204   ,Business,2C,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,1D,5432319251   ,Business,1D,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,1A,5432319308   ,Business,1A,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,1C,5432375014   ,Business,1C,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,3C,5432375048   ,Business,3C,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,3D,5432375121   ,Business,3D,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,1F,5432375183   ,Business,1F,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,2D,5432375228   ,Business,2D,18900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,2A,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,2F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,3A,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Business,3F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,7A,5432053718   ,Economy,7A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,9E,5432053719   ,Economy,9E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,4E,5432053720   ,Economy,4E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5E,5432318979   ,Economy,5E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,6F,5432318980   ,Economy,6F,6900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5A,5432319019   ,Economy,5A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5C,5432319028   ,Economy,5C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,8A,5432319066   ,Economy,8A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,6A,5432319074   ,Economy,6A,6900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,10E,5432319092   ,Economy,10E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,16E,5432319095   ,Economy,16E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19F,5432319096   ,Economy,19F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,12F,5432319098   ,Economy,12F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19C,5432319099   ,Economy,19C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,12C,5432319100   ,Economy,12C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,6D,5432319103   ,Economy,6D,6900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,12D,5432319105   ,Economy,12D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,10A,5432319109   ,Economy,10A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,4A,5432319110   ,Economy,4A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,15A,5432319122   ,Economy,15A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,11E,5432319130   ,Economy,11E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,17E,5432319152   ,Economy,17E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,10D,5432319163   ,Economy,10D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,14E,5432319171   ,Economy,14E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,6C,5432319172   ,Economy,6C,6900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,17C,5432319222   ,Economy,17C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19E,5432319223   ,Economy,19E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,16A,5432319252   ,Economy,16A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,6E,5432319253   ,Economy,6E,6900.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,17A,5432319260   ,Economy,17A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,9D,5432319264   ,Economy,9D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,11F,5432319314   ,Economy,11F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,16F,5432319315   ,Economy,16F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,8E,5432319316   ,Economy,8E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18D,5432319337   ,Economy,18D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18E,5432319338   ,Economy,18E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,4F,5432319345   ,Economy,4F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,17F,5432319353   ,Economy,17F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,10C,5432319433   ,Economy,10C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,7D,5432374878   ,Economy,7D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,8D,5432374912   ,Economy,8D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,16D,5432374916   ,Economy,16D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,15D,5432374934   ,Economy,15D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,15F,5432374977   ,Economy,15F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20D,5432374987   ,Economy,20D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20C,5432374997   ,Economy,20C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,14F,5432374998   ,Economy,14F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,8F,5432375003   ,Economy,8F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,4D,5432375006   ,Economy,4D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,11D,5432375012   ,Economy,11D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13D,5432375015   ,Economy,13D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,14A,5432375017   ,Economy,14A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18A,5432375049   ,Economy,18A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,7E,5432375068   ,Economy,7E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20F,5432375074   ,Economy,20F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5D,5432375075   ,Economy,5D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18C,5432375094   ,Economy,18C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,8C,5432375095   ,Economy,8C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,11A,5432375105   ,Economy,11A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,12E,5432375106   ,Economy,12E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19A,5432375107   ,Economy,19A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,15C,5432375126   ,Economy,15C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19D,5432375130   ,Economy,19D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,9F,5432375137   ,Economy,9F,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,11C,5432375177   ,Economy,11C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13A,5432375178   ,Economy,13A,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,14D,5432375184   ,Economy,14D,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,7C,5432375190   ,Economy,7C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13C,5432375225   ,Economy,13C,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,15E,5432375227   ,Economy,15E,6300.00
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,12A,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,10F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,9A,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,7F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,9C,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,14C,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,4C,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,17D,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,16C,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20E,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20A,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5F,,,,
136887,PG0480,Anapa,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13E,,,,
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1A,5432320222   ,Business,1A,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2A,5432320270   ,Business,2A,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2F,5432320280   ,Business,2F,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2D,5432320356   ,Business,2D,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2C,5432375985   ,Business,2C,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3D,5432376020   ,Business,3D,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1D,5432376089   ,Business,1D,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1F,5432376090   ,Business,1F,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3A,5432376093   ,Business,3A,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3C,5432376106   ,Business,3C,18900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1C,,,,
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3F,,,,
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16D,5432053793   ,Economy,16D,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10F,5432053794   ,Economy,10F,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5E,5432053795   ,Economy,5E,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14A,5432320186   ,Economy,14A,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4C,5432320187   ,Economy,4C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17C,5432320228   ,Economy,17C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11E,5432320251   ,Economy,11E,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9C,5432320252   ,Economy,9C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11A,5432320253   ,Economy,11A,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6A,5432320272   ,Economy,6A,6900.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19E,5432320278   ,Economy,19E,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7C,5432320279   ,Economy,7C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14E,5432320287   ,Economy,14E,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11F,5432320288   ,Economy,11F,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9A,5432320290   ,Economy,9A,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12A,5432320291   ,Economy,12A,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4A,5432320317   ,Economy,4A,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14F,5432320318   ,Economy,14F,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12F,5432320327   ,Economy,12F,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11D,5432320328   ,Economy,11D,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9D,5432320337   ,Economy,9D,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13C,5432320393   ,Economy,13C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17F,5432320398   ,Economy,17F,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15C,5432320401   ,Economy,15C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5C,5432320420   ,Economy,5C,6300.00
136888,PG0480,Anapa,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15F,5432320444   ,Economy,15F,6300.00
